52	0.106	15	167.172
39	0.106	18	153.691
186	0.106	13	152.125
6	0.106	15	147.502
48	0.106	14	144.308
46	0.106	15	140.623
12	18.314	40	377.644
13	12.732	17	239.817
11	12.732	29	234.227
6	12.732	23	218.138
45	104.951	48	305.111
29	88.599	33	292.557
19	24.923	26	271.263
14	22.234	31	262.128
15	18.421	24	261.202
17	14.832	25	226.642
16	11.840	21	223.246
12	7.757	26	219.478
15	7.381	20	192.775
11	7.325	14	191.612
11	7.136	22	191.610
7	4.894	27	189.889
12	4.605	23	189.432
13	3.780	15	181.454
7	3.475	14	180.462
9	3.394	19	179.662
32	2.759	21	174.647
69	2.169	17	173.154
9	1.556	16	168.937
28	0.374	14	168.625
7	0.094	20	168.390
8	0.094	18	167.871
6	0.094	18	167.380
9	0.094	22	167.234
10	0.094	14	166.884
6	0.094	14	166.583
30	0.094	18	159.464
31	0.094	15	153.113
29	0.094	18	151.701
24	0.094	19	150.939
25	0.094	14	147.010
51	0.094	17	146.163
49	179.885	52	490.358
41	150.186	48	452.698
36	81.974	24	347.945
20	49.092	21	272.886
19	40.456	31	263.736
19	11.609	19	250.687
10	6.007	19	245.615
16	2.753	40	234.686
18	2.655	23	226.868
14	1.863	16	219.046
10	0.057	18	216.378
43	0.057	20	210.148
10	0.057	18	191.799
49	0.057	16	182.995
14	0.057	15	171.058
26	0.057	12	168.530
26	0.057	16	167.383
25	0.057	19	160.848
20	0.057	13	141.556
22	0.057	14	140.995
100	489.600	72	694.116
64	257.316	63	483.260
27	64.728	24	312.679
23	49.360	35	312.352
17	45.177	22	297.981
25	44.551	18	288.129
18	32.980	20	261.752
19	32.726	22	256.431
10	15.344	24	249.230
11	6.017	35	242.696
9	4.744	17	229.517
7	3.167	16	228.533
10	3.074	24	228.405
5	3.060	19	221.210
8	3.011	23	212.099
9	2.894	16	210.393
6	1.909	15	206.899
8	1.601	19	205.945
6	0.966	16	204.543
5	0.784	31	202.618
7	0.331	21	192.760
7	0.237	16	192.403
8	0.040	17	190.377
5	0.038	22	189.114
45	0.038	18	188.663
5	0.001	20	184.815
82	0.001	24	183.885
35	0.001	19	180.680
28	0.001	13	177.770
121	0.001	18	175.708
21	0.001	16	169.287
29	0.001	14	162.914
20	0.001	15	158.839
42	0.001	16	153.066
34	125.225	53	423.301
33	108.940	39	375.969
34	108.334	31	373.993
22	56.036	29	328.514
24	44.896	29	302.154
13	38.942	38	298.782
15	38.528	27	286.380
23	37.201	31	265.206
21	29.376	32	258.785
19	28.660	20	246.853
18	25.694	18	237.698
24	21.894	18	233.799
15	18.916	13	228.453
14	17.904	29	225.977
10	16.478	20	221.649
13	13.165	25	217.775
9	12.940	21	216.892
8	12.629	14	211.863
18	9.683	24	203.966
13	9.026	19	200.939
10	8.961	16	200.772
11	8.736	32	196.774
9	7.780	21	196.500
14	5.548	16	195.320
8	5.331	16	195.238
8	4.404	20	193.305
7	3.402	18	187.165
6	2.578	21	186.052
9	2.420	17	185.784
8	2.103	15	184.921
9	1.894	17	184.839
5	1.715	19	184.609
9	1.616	19	181.504
8	1.425	21	180.160
7	1.198	23	173.702
6	1.127	18	172.325
8	0.600	15	170.869
5	0.286	14	170.097
9	0.226	15	168.825
8	0.195	15	168.609
8	0.178	14	167.024
6	0.114	16	161.544
7	0.082	14	161.345
5	0.028	22	160.506
5	-5.211	14	158.593
9	-5.211	16	158.418
8	-5.211	15	158.228
8	-5.211	17	158.124
7	-5.211	15	155.301
9	-5.211	17	154.996
5	-5.211	15	154.259
6	-5.211	16	153.631
6	-5.211	16	150.424
6	-5.211	12	144.945
6	-5.211	15	143.151
7	-5.211	17	140.421
5	-5.211	13	134.668
6	-5.211	18	133.708
60	-5.211	13	131.505
5	-5.211	13	131.325
5	-5.211	15	129.299
5	-5.211	17	128.563
86	-5.211	15	125.150
71	-5.211	16	121.957
75	-5.211	14	118.982
57	-5.211	14	111.420
66	-5.211	14	110.000
67	-5.211	16	96.436
5	-5.211	14	95.805
70	-5.211	14	95.757
92	-5.211	21	91.992
0	-5.211	16	76.692
37	112.902	59	424.472
28	74.428	31	312.996
20	48.834	23	275.771
12	13.146	26	272.085
14	10.769	19	235.838
8	6.547	19	231.335
10	3.487	27	226.238
9	2.413	31	215.794
7	0.963	18	203.035
21	0.662	18	195.735
7	0.486	24	190.393
16	0.126	17	189.389
34	0.126	29	176.987
8	0.126	16	170.562
12	0.126	13	165.466
18	0.126	17	162.190
11	0.126	18	160.587
14	0.126	20	154.847
27	0.126	16	151.775
13	0.126	15	148.095
